"V1"
"1  88 129 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 130 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 131 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 132 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 133 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 134 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 135 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 136 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 137 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 138 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 139 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 140 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 141 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 142 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 143 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 144 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 145 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 146 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 147 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 148 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 149 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 150 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 151 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 152 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 153 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 154 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 155 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 156 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 157 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 158 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 159 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 160 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 161 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 162 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 163 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 164 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 165 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 166 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 167 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 168 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 169 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 170 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 171 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 172 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 173 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 174 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 175 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 176 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 177 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 178 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 179 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 180 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 181 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 182 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 183 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 184 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 185 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 186 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 187 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 188 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 189 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 190 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 191 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 192 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 193 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 194 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 195 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 196 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 197 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 198 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 199 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 200 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
""
"# Cov Agex agex+h hpijx with i,j= 1-1 1-2 1-3 2-1 2-2 2-3"
"1  87  87 1.00000 0.00000 0.00000 0.00000 1.00000 0.00000"
"1  87  88 0.79123 0.17343 0.03535 0.08954 0.73962 0.17084"
"1  87  89 0.62193 0.27967 0.09840 0.13105 0.56074 0.30821"
"1  87  90 0.48342 0.33642 0.18016 0.14157 0.43694 0.42150"
"1  87  91 0.36991 0.35695 0.27314 0.13340 0.34935 0.51725"
"1  87  92 0.27745 0.35144 0.37111 0.11532 0.28487 0.59981"
"1  87  93 0.20315 0.32793 0.46892 0.09338 0.23476 0.67186"
"1  87  94 0.14469 0.29287 0.56243 0.07153 0.19355 0.73491"
"1  87  95 0.09993 0.25157 0.64851 0.05210 0.15814 0.78976"
"1  87  96 0.06674 0.20830 0.72495 0.03617 0.12704 0.83679"
"1  87  97 0.04304 0.16642 0.79054 0.02398 0.09971 0.87631"
"1  87  98 0.02677 0.12832 0.84491 0.01521 0.07612 0.90866"
"1  87  99 0.01605 0.09549 0.88846 0.00925 0.05635 0.93441"
"1  87 100 0.00929 0.06856 0.92214 0.00540 0.04035 0.95425"
"1  87 101 0.00520 0.04750 0.94730 0.00304 0.02792 0.96904"
"1  87 102 0.00282 0.03174 0.96544 0.00165 0.01865 0.97970"
"1  87 103 0.00148 0.02045 0.97807 0.00087 0.01201 0.98712"
"1  87 104 0.00075 0.01271 0.98654 0.00044 0.00746 0.99210"
"1  87 105 0.00037 0.00760 0.99202 0.00022 0.00447 0.99532"
"1  87 106 0.00018 0.00438 0.99544 0.00010 0.00257 0.99732"
"1  87 107 0.00008 0.00243 0.99749 0.00005 0.00142 0.99853"
"1  87 108 0.00004 0.00129 0.99867 0.00002 0.00076 0.99922"
"1  87 109 0.00002 0.00066 0.99933 0.00001 0.00039 0.99961"
"1  87 110 0.00001 0.00032 0.99967 0.00000 0.00019 0.99981"
