"Year.x","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval","female","Year.y","pop_alive","deaths","Age1","limit","gali1","gali2","sr","chr","Lxhadlnm","Lxhgalinm","Lxhsrnm","Lxhchrnm","adlm","galim","srm","chrm","Lxhadlm","Lxhgalim","Lxhsrm","Lxhchrm","CALadl","CALgali","CALsr","CALchr","exhadlnm","exhgalinm","exhsrnm","exhchrnm","CAL","CALuhadl","CALuhgali","CALuhsr","CALuhchr","CALuhadl2","CALuhgali2","CALuhsr2","CALuhchr2"
2017,50,0.00408,0.00407,0.5,95741,389,95546,2929076,30.59,FALSE,0,1967,0.99808417742144,0.00191582257856049,50,0.0304933442926865,0.187047679670487,0.0728263937911104,0.221331247697408,0.120704123631908,92632.482926211,88587.7293788346,74398.6846075035,84013.2038034657,0.00647014940675106,0.0149205387840262,0.0445646077748577,0.0244777397050178,94927.8031047826,94120.4022013414,91288.0299855434,93207.2498821444,0.967649252966245,0.925397306079869,0.777176961125712,0.877611301474911,27.1927457956405,25.9562582385056,17.8499995928499,20.428744571279,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,50,0.0044,0.00439,0.5,95351,418,95142,2833530,29.72,FALSE,0,1966,0.9939124301928,0.00608756980720004,51,0.0304933442926865,0.187047679670487,0.0728263937911104,0.221331247697408,0.120704123631908,92240.8022373052,88213.1512419262,74084.1024315732,83657.968269413,0.00727905674756997,0.0156941255684601,0.045214289616747,0.0252113797320963,94449.4559829227,93648.8295051656,90840.2220572835,92743.3389095289,0.96360471626215,0.9215293721577,0.773928551916265,0.873943101339518,26.3324788653942,25.1333535110689,17.1427476000413,19.6312071210093,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,50,0.00461,0.0046,0.5,94933,437,94715,2738388,28.85,FALSE,0,1965,0.98951741614678,0.0104825838532199,52,0.0304933442926865,0.187047679670487,0.0728263937911104,0.221331247697408,0.120704123631908,91826.8228953182,87817.248112075,73751.61087434,83282.5089302039,0.00813125582147864,0.0165091137729375,0.0458987416374603,0.0259842832775454,93944.8481048687,93151.3392889962,90367.7006858079,92253.8986093673,0.959343720892607,0.917454431135313,0.770506291812698,0.870078583612273,25.4767824682344,24.3148034865854,16.4378458911018,18.8364137015152,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,50,0.00526,0.00525,0.5,94496,496,94248,2643673,27.98,FALSE,0,1964,0.984681288422231,0.0153187115777687,53,0.0304933442926865,0.187047679670487,0.0728263937911104,0.221331247697408,0.120704123631908,91374.0632871029,87384.2580379754,73387.9725670147,82871.8777559399,0.00906898742483878,0.0174058997694288,0.0466518899457104,0.0268347607107024,93393.2660731838,92607.5287585309,89851.1526763967,91718.8774725377,0.954655062875806,0.912970501152856,0.766740550271448,0.865826196446488,24.6228471804265,23.497925745851,15.7333899118018,18.042189648194,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,50,0.00582,0.0058,0.5,94000,545,93728,2549425,27.12,FALSE,0,1963,0.978980181887484,0.0210198181125161,54,0.0304933442926865,0.187047679670487,0.0728263937911104,0.221331247697408,0.120704123631908,90869.9198261351,86902.1277627468,72983.0648158174,82414.6439002285,0.0101744395709056,0.0184630828704694,0.0475397446481416,0.0278373526040501,92774.3701278982,91997.4921687166,89272.194813619,91118.8606151276,0.949127802145472,0.907684585647653,0.762301276759292,0.860813236979749,23.7807074880263,22.6922950344889,15.0356855376448,17.2557752685085,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,55,0.00659,0.00657,0.5,93455,614,93148,2455697,26.28,FALSE,0,1962,0.97301566905297,0.0269843309470298,55,0.0566499931029763,0.246260134462489,0.112077668197843,0.309926346362146,0.211706178343289,87871.166442444,82708.1893627073,64278.9806890588,73427.9928996793,0.0164211323775937,0.0272075316508902,0.0657095044419471,0.0465955519420746,91618.4043612919,90613.6728417829,87027.2910802415,88807.7175276996,0.917894338112032,0.863962341745549,0.671452477790264,0.767022240289627,22.9470502814011,21.8947472631664,14.3424255066373,16.4745410233757,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,55,0.00696,0.00693,0.5,92841,644,92519,2362549,25.45,FALSE,0,1961,0.966092587381493,0.0339074126185067,56,0.0566499931029763,0.246260134462489,0.112077668197843,0.309926346362146,0.211706178343289,87277.7992881057,82149.6862160037,63844.9243609206,72932.1560858572,0.017727310206101,0.0284369634150892,0.066664991694641,0.0476870364437646,90878.8869870417,89888.0405817994,86351.2216334035,88107.0430752593,0.911363448969495,0.857815182924554,0.666675041526795,0.761564817781177,22.1523402118234,21.1486887917677,13.7449229869748,15.7925942034219,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,55,0.00781,0.00778,0.5,92198,717,91839,2270030,24.62,FALSE,0,1960,0.95907081704556,0.0409291829544403,57,0.0566499931029763,0.246260134462489,0.112077668197843,0.309926346362146,0.211706178343289,86636.3212834158,81545.8990303783,63375.6742764469,72396.1162871307,0.0190521076250674,0.0296839207531014,0.0676340994367857,0.0487940800783463,90089.2734878214,89112.8584019559,85627.551941825,87357.8004796848,0.904739461874663,0.851580396234493,0.661829502816071,0.756029599608268,21.3601989014706,20.4051685492147,13.1483055019937,15.1116952900718,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,55,0.00848,0.00844,0.5,91481,772,91094,2178191,23.81,FALSE,0,1959,0.95162091359772,0.0483790864022802,58,0.0566499931029763,0.246260134462489,0.112077668197843,0.309926346362146,0.211706178343289,85933.5255282775,80884.3968931857,62861.5694044867,71808.8373899964,0.0204576809188478,0.0310069078813228,0.0686622958550857,0.0499686226503206,89230.4280143785,88269.4567334588,84839.2768213768,86542.1582882917,0.897711595405761,0.844965460593386,0.656688520724571,0.750156886748397,20.5805718896205,19.6737008872894,12.5585837102389,14.438757403908,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,55,0.0088,0.00876,0.5,90708,795,90311,2087096,23.01,FALSE,0,1958,0.94184538341527,0.0581546165847298,59,0.0566499931029763,0.246260134462489,0.112077668197843,0.309926346362146,0.211706178343289,85194.8824728771,80189.1537073846,62321.2417336882,71191.6033276392,0.022302030211855,0.0327428901921634,0.0700114630209357,0.0515098206595693,88296.8813495372,87353.9568438555,83988.1947631163,85659.0965864136,0.888489848940725,0.836285549039183,0.649942684895321,0.742450896702153,19.8085920922752,18.9496564137335,11.972595878995,13.7701539960854,NA,NA,NA,NA,NA,NA,NA,NA,NA
