# SEFgali.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Mon May 27 10:58:34 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.82562 1 1 0.17438 0 1
 52 0.85766 1 1 0.14234 0 1
 53 1.00000 2 2 0.00000 0 2
 54 0.94780 3 3 0.05220 0 3
 55 0.91478 2 2 0.08522 0 2
 56 0.72641 2 2 0.27359 1 2
 57 0.72307 2 3 0.27693 1 3
 58 0.90947 3 3 0.09053 0 3
 59 0.82247 3 4 0.17753 1 4
 60 0.87072 2 2 0.12928 0 2
 61 0.79235 2 2 0.20765 0 2
 62 0.80937 2 2 0.19063 0 2
 63 0.80165 2 2 0.19835 0 2
 64 0.88064 2 3 0.11936 0 3
 65 0.82184 2 3 0.17816 0 3
 66 0.86038 2 3 0.13962 0 3
 67 0.88121 2 2 0.11879 0 2
 68 0.87815 3 3 0.12185 0 3
 69 0.87182 3 3 0.12818 0 3
 70 0.88738 2 3 0.11262 0 3
 71 0.89610 2 2 0.10390 0 2
 72 0.89440 2 2 0.10560 0 2
 73 0.83834 2 2 0.16166 0 2
 74 0.90725 1 2 0.09275 0 2
 75 0.85340 2 2 0.14660 0 2
 76 0.86704 1 2 0.13296 0 2
 77 0.73666 1 2 0.26334 0 2
 78 0.80498 1 1 0.19502 0 1
 79 0.90917 1 1 0.09083 0 1
 80 0.82396 1 1 0.17604 0 1
 81 0.62996 1 1 0.37004 1 1
 82 0.78580 1 1 0.21420 0 1
 83 0.77840 1 1 0.22160 0 1
 84 0.82458 1 1 0.17542 0 1
 85 0.64292 1 1 0.35708 0 1
 86 0.48908 1 1 0.51092 1 1
 87 0.56690 0 1 0.43310 0 1
 88 0.78754 1 1 0.21246 0 1
 89 0.61753 1 1 0.38247 0 1
 90 0.86224 1 1 0.13776 0 1
 91 0.61732 0 0 0.38268 0 0
 92 1.00000 0 0 0.00000 0 0
 93 0.45090 0 0 0.54910 0 0
 94 0.79900 0 0 0.20100 0 0
 95 NaNq 0 0 NaNq 0 0
 96 NaNq 0 0 NaNq 0 0
 97 0.33539 0 0 0.66461 0 0
 98 NaNq 0 0 NaNq 0 0
 99 NaNq 0 0 NaNq 0 0
 100 NaNq 0 0 NaNq 0 0
 101 NaNq 0 0 NaNq 0 0
 102 1.00000 0 0 0.00000 0 0
