"Year.x","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval","female","Year.y","pop_alive","deaths","Age1","limit","gali1","gali2","sr","chr","Lxhadlnm","Lxhgalinm","Lxhsrnm","Lxhchrnm","adlm","galim","srm","chrm","Lxhadlm","Lxhgalim","Lxhsrm","Lxhchrm","CALadl","CALgali","CALsr","CALchr","exhadlnm","exhgalinm","exhsrnm","exhchrnm","CAL","CALuhadl","CALuhgali","CALuhsr","CALuhchr","CALuhadl2","CALuhgali2","CALuhsr2","CALuhchr2"
2017,50,0.00375,0.00374,0.5,95859,359,95680,2904491,30.3,FALSE,1,1967,0.998091150674335,0.00190884932566471,50,0.0407336398639743,0.241532818556944,0.0760806151518705,0.261316354929393,0.143851485190252,91782.6053378149,88400.606742269,70677.2511603557,81916.2898969967,0.00851294696173056,0.0155688476093213,0.052545278141433,0.0290971487410831,94865.4812347016,94190.3726607401,90652.4677874277,92895.9848084532,0.957435265191347,0.922155761953394,0.737273609292835,0.854514256294584,26.5890879272911,25.4991268095376,16.5350532951519,19.7247939324455,29.6875435969648,3.47887419402912,4.56644931196092,13.3321582943546,10.2345498014434,33.7913305970644,34.8789057149962,43.6446146973898,40.5470062044786
2017,50,0.00382,0.00381,0.5,95500,364,95318,2808811,29.41,FALSE,1,1966,0.994531834540498,0.00546816545950168,51,0.0407336398639743,0.241532818556944,0.0760806151518705,0.261316354929393,0.143851485190252,91435.3509154457,88066.147924954,70409.8476808401,81606.3641346355,0.0091958134081864,0.0162265518438922,0.0530711198645733,0.0297066093854277,94441.4734575585,93771.3175313439,90259.3669967486,92486.4254065998,0.954020932959068,0.918867240780539,0.734644400677133,0.851466953072862,25.7279662228731,24.6693213622324,15.8571353158075,18.9411804363696,28.6894524462904,3.43821830854613,4.49051392323998,13.0713407529731,10.0909729070636,34.7487658622557,35.8010614769496,44.3818883066827,41.4015204607732
2017,50,0.00431,0.0043,0.5,95137,409,94932,2713493,28.52,FALSE,1,1965,0.991146738030627,0.00885326196937308,52,0.0407336398639743,0.241532818556944,0.0760806151518705,0.261316354929393,0.143851485190252,91065.0741004332,87709.5150424026,70124.7157938429,81275.890807919,0.0098452552497331,0.0168520631009026,0.0535712229503388,0.0302862384553105,93997.3702286323,93332.1999457051,89846.3766628784,92056.8668109605,0.950773723751335,0.915739684495487,0.732143885248306,0.848568807723447,24.8650411865934,23.8377712369346,15.1775500066091,18.1556741072208,27.6949206117499,3.3977074069647,4.41484932948002,12.8114533191097,9.94790802559598,35.7027867952148,36.7199287177301,45.1165327073598,42.2529874138461
2017,50,0.00493,0.00492,0.5,94728,466,94495,2618561,27.64,FALSE,1,1964,0.985105717754765,0.0148942822452346,53,0.0407336398639743,0.241532818556944,0.0760806151518705,0.261316354929393,0.143851485190252,90645.8747010537,87305.762271224,69801.911040947,80901.7539069471,0.0110042447560398,0.0179683462483284,0.0544637035258026,0.0313206405627334,93455.153891778,92797.0811212642,89348.4523353293,91535.3560700245,0.944978776219801,0.910158268758358,0.727681482370987,0.843396797186333,24.0110669418599,23.0147847217912,14.5028065533415,17.3760712432517,26.7037738737193,3.35733439268541,4.33944227594488,12.5524504663274,9.8053300952888,36.6535605189661,37.6356684022256,45.8486765926081,43.1015562215695
2017,50,0.00497,0.00496,0.5,94261,467,94028,2524066,26.78,FALSE,1,1963,0.980618097325794,0.0193819026742061,54,0.0407336398639743,0.241532818556944,0.0760806151518705,0.261316354929393,0.143851485190252,90197.8973108702,86874.2919184999,69456.9457786991,80501.932550531,0.0118652094189541,0.0187975861495619,0.0551266898890358,0.0320890544757922,92912.3380887546,92260.500569529,88844.5476031137,91010.7303857502,0.940673952905229,0.906012069252191,0.724366550554821,0.839554727621039,23.168377956604,22.2025945497567,13.8341408232883,16.6038841389737,25.7186681559645,3.31720745115045,4.26449482694848,12.2950262309436,9.66362117472037,37.5985392951859,38.5458266709839,46.5763580749791,43.9449530187558
2017,55,0.00615,0.00613,0.5,93794,575,93506,2430039,25.91,FALSE,1,1962,0.975198149118823,0.0248018508811774,55,0.0580931802144727,0.278483792295234,0.108721300722257,0.324202059681159,0.1919120824633,88073.9390908655,83339.9060546646,63191.1622074536,75561.0688171867,0.0162908425405515,0.0261653324230627,0.0681926198845507,0.0423908316985852,91982.7084774032,91059.3844264491,87129.5808850752,89542.2028911921,0.918545787297243,0.869173337884686,0.659036900577246,0.788045841507074,22.3220736641638,21.3869167850408,13.1624944278449,15.8282703613586,24.7380500586387,3.27726330672988,4.18988879887487,12.0387746841726,9.52255780501561,38.5392132480912,39.4518387402361,47.3007246255339,44.7845077463769
2017,55,0.00645,0.00643,0.5,93219,599,92919,2336532,25.07,FALSE,1,1961,0.96993548443493,0.0300645155650701,56,0.0580931802144727,0.278483792295234,0.108721300722257,0.324202059681159,0.1919120824633,87521.0397876514,82816.7254581886,62794.4688164864,75086.7212095926,0.0172822304917521,0.0271034326099017,0.0689039194753434,0.0432413708476054,91313.1524249369,90400.5761453205,86516.5167062706,88901.0550622114,0.91358884754124,0.864482836950492,0.655480402623283,0.783793145761973,21.5149555151387,20.624814328425,12.5658056850838,15.1153275775977,23.7628519095199,3.2206109449083,4.08386398764074,11.7226134356311,9.33540549740387,39.4577590353884,40.3210120781208,47.9597615261112,45.572553587884
2017,55,0.00626,0.00624,0.5,92620,578,92331,2243613,24.22,FALSE,1,1960,0.962026395652718,0.0379736043472825,57,0.0580931802144727,0.278483792295234,0.108721300722257,0.324202059681159,0.1919120824633,86967.1985776175,82292.6535830132,62397.0996275789,74611.5655140811,0.0187721554242031,0.0285132730823582,0.069972908657107,0.0445196186643316,90597.7481175279,89698.3409830328,85870.3313707807,88220.4590891036,0.906139222878985,0.857433634588209,0.650135456714465,0.777401906678342,20.7091513536824,19.8640449300719,11.9690927590298,14.4023860963775,22.792916425085,3.16426430801461,3.9784113401563,11.4081583538194,9.14926315873091,40.3713478829296,41.1854949150713,48.6152419287344,46.3563467336459
2017,55,0.00725,0.00723,0.5,92042,665,91709,2151282,23.37,FALSE,1,1959,0.958081958720778,0.0419180412792218,58,0.0580931802144727,0.278483792295234,0.108721300722257,0.324202059681159,0.1919120824633,86381.3325357109,81738.2782320625,61976.7533087006,74108.9348293732,0.0195152138334846,0.0292163916059746,0.0705060371279714,0.0451571090295687,89919.279254545,89029.5939422077,85242.9618410309,87567.6866880073,0.902423930832577,0.853918041970127,0.647469814360143,0.774214454852156,19.8943351926343,19.0947088051134,11.3663357131936,13.6822041538907,21.8308900294323,3.10837713524088,3.87381857909179,11.0962674148812,8.96463866975653,41.2774871058086,42.0429285496595,49.2653773854489,47.1337486403243
2017,55,0.00812,0.00809,0.5,91377,739,91007,2059573,22.54,FALSE,1,1958,0.95091580814813,0.0490841918518696,59,0.0580931802144727,0.278483792295234,0.108721300722257,0.324202059681159,0.1919120824633,85720.1139482215,81112.6005851695,61502.3431545968,73541.6571112625,0.020865183052682,0.0304937990782182,0.0714746110873734,0.0463152849681698,89108.1222859246,88231.8508272886,84502.3100687714,86791.9848609018,0.89567408473659,0.847531004608909,0.642626944563133,0.768423575159151,19.0937880130091,18.3391543781059,10.7708013877131,12.9707530330721,20.8728080707115,3.05271910735268,3.76965466234114,10.7856552705205,8.78077116588791,42.1799110366412,42.8968465916297,49.912847199809,47.9079630951764
