# ITM.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Sat May 25 22:26:15 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.99394 2 2 0.00606 0 2
 52 0.89865 3 3 0.10135 0 3
 53 0.99155 6 6 0.00845 0 6
 54 0.96738 3 3 0.03262 0 3
 55 1.00000 2 2 0.00000 0 2
 56 0.97977 3 3 0.02023 0 3
 57 0.94308 2 2 0.05692 0 2
 58 1.00000 1 1 0.00000 0 1
 59 0.92396 2 2 0.07604 0 2
 60 0.99350 2 2 0.00650 0 2
 61 0.93681 2 2 0.06319 0 2
 62 0.92912 2 2 0.07088 0 2
 63 0.98827 2 3 0.01173 0 3
 64 0.87727 2 2 0.12273 0 2
 65 0.96444 3 3 0.03556 0 3
 66 0.95229 2 2 0.04771 0 2
 67 0.94932 3 3 0.05068 0 3
 68 0.89955 3 3 0.10045 0 3
 69 0.94978 2 2 0.05022 0 2
 70 0.94180 2 2 0.05820 0 2
 71 0.95494 2 2 0.04506 0 2
 72 0.94740 2 2 0.05260 0 2
 73 0.93484 2 2 0.06516 0 2
 74 0.94350 3 3 0.05650 0 3
 75 0.89644 2 3 0.10356 0 3
 76 0.93244 1 1 0.06756 0 1
 77 0.81060 2 2 0.18940 0 2
 78 0.92904 1 2 0.07096 0 2
 79 0.79574 1 1 0.20426 0 1
 80 0.82512 1 1 0.17488 0 1
 81 0.87689 2 2 0.12311 0 2
 82 0.75134 1 1 0.24866 0 1
 83 0.78232 1 1 0.21768 0 1
 84 0.75921 1 1 0.24079 0 1
 85 0.63081 1 1 0.36919 0 1
 86 0.54376 0 1 0.45624 0 1
 87 0.72943 1 1 0.27057 0 1
 88 0.21077 0 0 0.78923 0 0
 89 0.55404 0 0 0.44596 0 0
 90 0.56918 0 0 0.43082 0 0
 91 0.56871 0 0 0.43129 0 0
 92 0.00000 0 0 1.00000 0 0
 93 1.00000 0 0 0.00000 0 0
 94 0.00000 0 0 1.00000 0 0
 95 NaNq 0 0 NaNq 0 0
 96 NaNq 0 0 NaNq 0 0
 97 0.00000 0 0 1.00000 0 0
