# HRFgali.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Mon May 27 10:58:33 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.89583 1 1 0.10417 0 1
 52 0.91514 4 4 0.08486 0 4
 53 0.97499 2 2 0.02501 0 2
 54 0.86083 3 3 0.13917 0 3
 55 0.90829 2 2 0.09171 0 2
 56 0.83381 2 2 0.16619 0 2
 57 0.75061 3 4 0.24939 1 4
 58 0.85037 3 3 0.14963 0 3
 59 0.83983 3 4 0.16017 1 4
 60 0.92792 3 3 0.07208 0 3
 61 0.88362 2 2 0.11638 0 2
 62 0.92530 2 2 0.07470 0 2
 63 0.82058 3 3 0.17942 1 3
 64 0.90234 3 3 0.09766 0 3
 65 0.73879 1 2 0.26121 1 2
 66 0.88407 2 2 0.11593 0 2
 67 0.78936 2 2 0.21064 1 2
 68 0.91402 2 2 0.08598 0 2
 69 0.65002 1 2 0.34998 1 2
 70 0.90061 1 2 0.09939 0 2
 71 0.73845 2 2 0.26155 1 2
 72 0.83243 2 2 0.16757 0 2
 73 0.84779 2 2 0.15221 0 2
 74 0.75255 2 3 0.24745 1 3
 75 0.78461 2 3 0.21539 1 3
 76 0.62000 2 3 0.38000 1 3
 77 0.69261 1 2 0.30739 1 2
 78 0.60234 1 2 0.39766 1 2
 79 0.53633 1 2 0.46367 1 2
 80 0.56649 1 1 0.43351 1 1
 81 0.86891 1 1 0.13109 0 1
 82 0.51475 1 2 0.48525 1 2
 83 0.88636 1 1 0.11364 0 1
 84 0.30994 0 1 0.69006 1 1
 85 0.92500 1 1 0.07500 0 1
 86 0.35966 0 1 0.64034 1 1
 87 0.79438 1 1 0.20562 0 1
 88 0.25269 0 1 0.74731 1 1
 89 0.00000 0 0 1.00000 0 0
 90 1.00000 0 0 0.00000 0 0
 91 0.46825 0 0 0.53175 0 0
 92 0.37449 0 0 0.62551 0 0
 93 0.00000 0 0 1.00000 0 0
 94 NaNq 0 0 NaNq 0 0
 95 0.00000 0 0 1.00000 0 0
