# DEMsr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Tue Feb 04 22:13:35 2025
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 1.00000 0 0 0.00000 0 0
 52 0.78732 1 2 0.21268 0 2
 53 0.70213 3 5 0.29787 1 5
 54 0.66374 3 4 0.33626 1 4
 55 0.64977 3 4 0.35023 2 4
 56 0.55276 2 4 0.44724 2 4
 57 0.66501 3 4 0.33499 1 4
 58 0.72416 3 4 0.27584 1 4
 59 0.64505 2 4 0.35495 1 4
 60 0.60425 2 3 0.39575 1 3
 61 0.75240 2 3 0.24760 1 3
 62 0.57074 2 3 0.42926 1 3
 63 0.68046 2 2 0.31954 1 2
 64 0.66987 2 3 0.33013 1 3
 65 0.71058 2 3 0.28942 1 3
 66 0.67365 2 3 0.32635 1 3
 67 0.60390 1 2 0.39610 1 2
 68 0.60210 1 2 0.39790 1 2
 69 0.62727 1 2 0.37273 1 2
 70 0.63077 1 2 0.36923 1 2
 71 0.51820 1 3 0.48180 1 3
 72 0.60224 1 2 0.39776 1 2
 73 0.44988 1 2 0.55012 1 2
 74 0.66147 1 2 0.33853 1 2
 75 0.43525 1 3 0.56475 1 3
 76 0.47953 1 2 0.52047 1 2
 77 0.56819 1 2 0.43181 1 2
 78 0.47593 1 2 0.52407 1 2
 79 0.53739 1 1 0.46261 0 1
 80 0.40117 0 1 0.59883 1 1
 81 0.35663 0 1 0.64337 1 1
 82 0.33124 0 1 0.66876 1 1
 83 0.58045 0 0 0.41955 0 0
 84 0.16659 0 1 0.83341 1 1
 85 0.49394 0 1 0.50606 0 1
 86 0.49969 0 1 0.50031 0 1
 87 0.35951 0 1 0.64049 0 1
 88 0.00000 0 0 1.00000 0 0
 89 0.56371 0 0 0.43629 0 0
 90 0.14643 0 0 0.85357 0 0
 91 NaNq 0 0 NaNq 0 0
 92 NaNq 0 0 NaNq 0 0
 93 NaNq 0 0 NaNq 0 0
