# CZM.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Sat May 25 22:26:15 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 1.00000 1 1 0.00000 0 1
 52 1.00000 2 2 0.00000 0 2
 53 1.00000 6 6 0.00000 0 6
 54 0.71454 4 6 0.28546 2 6
 55 0.75347 2 3 0.24653 1 3
 56 0.90819 1 1 0.09181 0 1
 57 0.96113 2 2 0.03887 0 2
 58 0.90625 2 3 0.09375 0 3
 59 0.90365 2 2 0.09635 0 2
 60 0.86660 2 2 0.13340 0 2
 61 0.85146 2 2 0.14854 0 2
 62 0.85603 2 3 0.14397 0 3
 63 0.85074 3 3 0.14926 1 3
 64 0.94230 3 3 0.05770 0 3
 65 0.90213 3 3 0.09787 0 3
 66 0.89341 2 3 0.10659 0 3
 67 0.97302 4 4 0.02698 0 4
 68 0.87542 3 4 0.12458 0 4
 69 0.87508 3 4 0.12492 0 4
 70 0.86594 3 3 0.13406 0 3
 71 0.87037 2 2 0.12963 0 2
 72 0.93221 2 2 0.06779 0 2
 73 0.92564 2 2 0.07436 0 2
 74 0.84652 1 2 0.15348 0 2
 75 0.81546 1 2 0.18454 0 2
 76 0.93106 1 1 0.06894 0 1
 77 0.79057 1 1 0.20943 0 1
 78 0.78129 1 1 0.21871 0 1
 79 0.83478 1 1 0.16522 0 1
 80 0.87804 1 1 0.12196 0 1
 81 0.77417 1 1 0.22583 0 1
 82 0.81244 1 1 0.18756 0 1
 83 0.88230 1 1 0.11770 0 1
 84 0.62886 0 0 0.37114 0 0
 85 0.51928 0 1 0.48072 0 1
 86 0.82016 0 0 0.17984 0 0
 87 0.56300 0 0 0.43700 0 0
 88 0.68696 0 1 0.31304 0 1
 89 0.79517 0 0 0.20483 0 0
 90 0.73440 0 0 0.26560 0 0
 91 0.00000 0 0 1.00000 0 0
 92 0.23441 0 0 0.76559 0 0
 93 1.00000 0 0 0.00000 0 0
 94 0.00000 0 0 1.00000 0 0
 95 NaNq 0 0 NaNq 0 0
 96 NaNq 0 0 NaNq 0 0
 97 1.00000 0 0 0.00000 0 0
 98 NaNq 0 0 NaNq 0 0
 99 NaNq 0 0 NaNq 0 0
