# ESMsr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Tue Feb 04 22:13:35 2025
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.00364 0 1 0.99636 1 1
 52 0.70237 0 0 0.29763 0 0
 53 0.21763 0 0 0.78237 0 0
 54 0.65567 4 6 0.34433 2 6
 55 0.66085 3 5 0.33915 2 5
 56 0.75411 7 9 0.24589 2 9
 57 0.65602 5 8 0.34398 3 8
 58 0.96745 2 2 0.03255 0 2
 59 0.70252 1 1 0.29748 0 1
 60 0.50858 0 1 0.49142 0 1
 61 0.74203 1 2 0.25797 0 2
 62 0.70928 2 2 0.29072 1 2
 63 0.71281 2 2 0.28719 1 2
 64 0.64090 2 4 0.35910 1 4
 65 0.78926 2 2 0.21074 0 2
 66 0.55146 1 2 0.44854 1 2
 67 0.71061 2 3 0.28939 1 3
 68 0.69463 2 3 0.30537 1 3
 69 0.67959 2 2 0.32041 1 2
 70 0.63137 1 2 0.36863 1 2
 71 0.63599 1 2 0.36401 1 2
 72 0.59557 1 2 0.40443 1 2
 73 0.62576 1 1 0.37424 0 1
 74 0.53987 1 2 0.46013 1 2
 75 0.56823 1 2 0.43177 1 2
 76 0.48305 1 1 0.51695 1 1
 77 0.57424 1 2 0.42576 1 2
 78 0.59522 1 2 0.40478 1 2
 79 0.48024 1 2 0.51976 1 2
 80 0.57268 1 1 0.42732 0 1
 81 0.51165 0 1 0.48835 0 1
 82 0.45911 1 2 0.54089 1 2
 83 0.45454 1 1 0.54546 1 1
 84 0.37227 0 1 0.62773 1 1
 85 0.30571 0 1 0.69429 1 1
 86 0.30228 0 1 0.69772 1 1
 87 0.62309 0 1 0.37691 0 1
 88 0.60576 0 1 0.39424 0 1
 89 0.34529 0 0 0.65471 0 0
 90 0.20556 0 0 0.79444 0 0
 91 0.35028 0 0 0.64972 0 0
 92 NaNq 0 0 NaNq 0 0
 93 NaNq 0 0 NaNq 0 0
