# BEFsr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Mon May 27 20:57:28 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.74507 2 3 0.25493 1 3
 52 0.80475 2 3 0.19525 1 3
 53 0.78937 2 3 0.21063 1 3
 54 0.85624 3 3 0.14376 0 3
 55 0.89117 4 4 0.10883 0 4
 56 0.73446 2 3 0.26554 1 3
 57 0.74037 3 3 0.25963 1 3
 58 0.70754 1 2 0.29246 1 2
 59 0.78569 1 1 0.21431 0 1
 60 0.79587 2 2 0.20413 0 2
 61 0.75570 2 3 0.24430 1 3
 62 0.78933 2 2 0.21067 1 2
 63 0.77828 2 2 0.22172 1 2
 64 0.69260 2 2 0.30740 1 2
 65 0.76780 2 2 0.23220 1 2
 66 0.75208 2 3 0.24792 1 3
 67 0.83706 2 3 0.16294 0 3
 68 0.75356 2 3 0.24644 1 3
 69 0.76599 1 2 0.23401 0 2
 70 0.80315 2 2 0.19685 0 2
 71 0.70126 1 2 0.29874 1 2
 72 0.78252 2 2 0.21748 0 2
 73 0.71134 1 2 0.28866 1 2
 74 0.64360 1 1 0.35640 0 1
 75 0.65069 1 2 0.34931 1 2
 76 0.69857 1 2 0.30143 0 2
 77 0.62457 1 2 0.37543 1 2
 78 0.53426 1 2 0.46574 1 2
 79 0.61187 1 1 0.38813 0 1
 80 0.81420 1 1 0.18580 0 1
 81 0.54693 1 2 0.45307 1 2
 82 0.67606 1 1 0.32394 0 1
 83 0.53888 1 2 0.46112 1 2
 84 0.48321 1 1 0.51679 1 1
 85 0.59367 1 1 0.40633 0 1
 86 0.42670 0 1 0.57330 1 1
 87 0.50244 1 1 0.49756 1 1
 88 0.36561 0 1 0.63439 1 1
 89 0.38903 0 1 0.61097 0 1
 90 0.33575 0 1 0.66425 0 1
 91 0.46652 0 0 0.53348 0 0
 92 0.56354 0 0 0.43646 0 0
 93 0.64442 0 0 0.35558 0 0
 94 0.85004 0 0 0.14996 0 0
 95 0.50233 0 0 0.49767 0 0
 96 1.00000 0 0 0.00000 0 0
 97 0.00000 0 0 1.00000 0 0
