# DEFsr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Mon May 27 21:26:24 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.61127 1 1 0.38873 1 1
 52 0.72307 2 3 0.27693 1 3
 53 0.69591 3 4 0.30409 1 4
 54 0.75580 3 3 0.24420 1 3
 55 0.68022 2 3 0.31978 1 3
 56 0.64725 2 4 0.35275 1 4
 57 0.73838 2 2 0.26162 1 2
 58 0.53346 2 3 0.46654 2 3
 59 0.68871 2 3 0.31129 1 3
 60 0.74211 2 2 0.25789 1 2
 61 0.61326 2 3 0.38674 1 3
 62 0.64672 2 2 0.35328 1 2
 63 0.65450 2 3 0.34550 1 3
 64 0.68070 2 3 0.31930 1 3
 65 0.69322 2 3 0.30678 1 3
 66 0.61922 2 2 0.38078 1 2
 67 0.59341 1 3 0.40659 1 3
 68 0.69652 1 2 0.30348 1 2
 69 0.51126 1 1 0.48874 1 1
 70 0.52512 1 2 0.47488 1 2
 71 0.66100 1 2 0.33900 1 2
 72 0.49876 1 3 0.50124 1 3
 73 0.51409 1 3 0.48591 1 3
 74 0.54238 2 3 0.45762 1 3
 75 0.48970 1 2 0.51030 1 2
 76 0.38315 1 3 0.61685 2 3
 77 0.52044 1 2 0.47956 1 2
 78 0.50439 1 2 0.49561 1 2
 79 0.45642 1 2 0.54358 1 2
 80 0.35299 1 2 0.64701 1 2
 81 0.40588 1 2 0.59412 1 2
 82 0.29310 0 1 0.70690 1 1
 83 0.31392 0 1 0.68608 1 1
 84 0.19505 0 1 0.80495 0 1
 85 0.39062 1 1 0.60938 1 1
 86 0.21036 0 1 0.78964 0 1
 87 0.32216 0 1 0.67784 0 1
 88 0.30512 0 1 0.69488 0 1
 89 0.23980 0 1 0.76020 1 1
 90 0.00000 0 0 1.00000 0 0
 91 0.32159 0 0 0.67841 0 0
 92 0.00000 0 0 1.00000 0 0
 93 NaNq 0 0 NaNq 0 0
 94 0.00000 0 0 1.00000 0 0
