# FRFchr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Tue Feb 04 22:21:37 2025
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.36893 1 2 0.63107 1 2
 52 0.36042 1 3 0.63958 2 3
 53 0.45238 2 4 0.54762 2 4
 54 0.41475 1 3 0.58525 2 3
 55 0.39757 1 2 0.60243 1 2
 56 0.16913 0 3 0.83087 2 3
 57 0.32339 1 2 0.67661 1 2
 58 0.20956 0 2 0.79044 2 2
 59 0.28496 1 2 0.71504 1 2
 60 0.28907 1 2 0.71093 2 2
 61 0.34229 1 3 0.65771 2 3
 62 0.22368 1 3 0.77632 2 3
 63 0.16224 0 3 0.83776 2 3
 64 0.13500 0 3 0.86500 3 3
 65 0.25544 1 2 0.74456 2 2
 66 0.20135 1 3 0.79865 2 3
 67 0.18105 1 3 0.81895 2 3
 68 0.13484 0 3 0.86516 2 3
 69 0.19174 0 2 0.80826 2 2
 70 0.16480 0 2 0.83520 1 2
 71 0.15460 0 2 0.84540 2 2
 72 0.08835 0 2 0.91165 2 2
 73 0.12353 0 1 0.87647 1 1
 74 0.14376 0 2 0.85624 1 2
 75 0.08976 0 2 0.91024 2 2
 76 0.09481 0 1 0.90519 1 1
 77 0.06404 0 2 0.93596 2 2
 78 0.09158 0 1 0.90842 1 1
 79 0.02605 0 2 0.97395 2 2
 80 0.04770 0 2 0.95230 2 2
 81 0.07586 0 2 0.92414 1 2
 82 0.23874 0 1 0.76126 1 1
 83 0.06968 0 1 0.93032 1 1
 84 0.22714 0 1 0.77286 1 1
 85 0.11113 0 1 0.88887 1 1
 86 0.00000 0 1 1.00000 1 1
 87 0.00000 0 1 1.00000 1 1
 88 0.15525 0 1 0.84475 1 1
 89 0.06756 0 1 0.93244 1 1
 90 0.00000 0 1 1.00000 1 1
 91 0.00000 0 0 1.00000 0 0
 92 NaNq 0 0 NaNq 0 0
 93 NaNq 0 0 NaNq 0 0
