# SEMsr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Tue Feb 04 22:13:36 2025
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 52 0.94904 3 3 0.05096 0 3
 53 0.90295 3 3 0.09705 0 3
 54 0.72647 3 4 0.27353 1 4
 55 1.00000 3 3 0.00000 0 3
 56 0.96501 3 3 0.03499 0 3
 57 0.92994 4 4 0.07006 0 4
 58 0.84837 2 3 0.15163 0 3
 59 0.63835 2 3 0.36165 1 3
 60 0.84129 2 2 0.15871 0 2
 61 0.79069 2 2 0.20931 1 2
 62 0.85121 2 3 0.14879 0 3
 63 0.92057 3 4 0.07943 0 4
 64 0.82559 2 2 0.17441 0 2
 65 0.82667 2 3 0.17333 0 3
 66 0.88996 2 3 0.11004 0 3
 67 0.81904 2 3 0.18096 0 3
 68 0.81445 3 3 0.18555 1 3
 69 0.77346 3 4 0.22654 1 4
 70 0.74864 2 3 0.25136 1 3
 71 0.79107 2 2 0.20893 1 2
 72 0.71035 1 2 0.28965 1 2
 73 0.78647 2 2 0.21353 0 2
 74 0.77078 1 2 0.22922 0 2
 75 0.73869 1 2 0.26131 0 2
 76 0.70009 1 2 0.29991 1 2
 77 0.65204 1 2 0.34796 1 2
 78 0.64392 1 1 0.35608 0 1
 79 0.67409 1 1 0.32591 0 1
 80 0.47539 1 1 0.52461 1 1
 81 0.66417 1 2 0.33583 1 2
 82 0.55119 0 1 0.44881 0 1
 83 0.58561 0 1 0.41439 0 1
 84 0.66375 1 1 0.33625 0 1
 85 0.43462 0 1 0.56538 1 1
 86 0.76036 1 1 0.23964 0 1
 87 0.60279 0 0 0.39721 0 0
 88 0.48734 0 0 0.51266 0 0
 89 0.58450 0 1 0.41550 0 1
 90 0.49540 0 0 0.50460 0 0
 91 1.00000 0 0 0.00000 0 0
 92 NaNq 0 0 NaNq 0 0
