# ESFsr.txt
#IMaCh version 0.99r45, April 2023,INED-EUROREVES-Institut de longevite-Japan Society for the Promotion of Science (Grant-in-Aid for Scientific Research 25293121), Intel Software 2015-2020, Nihon University 2021-202, INED 2000-2022
#$Revision: 1.353 $ $Date: 2023/05/08 18:48:22 $
# Mon May 27 20:51:16 2024
 Age Prev(1)  N(1)  N   Prev(2)  N(2)  N  
 51 0.71449 2 3 0.28551 1 3
 52 0.76356 2 2 0.23644 1 2
 53 0.58857 1 1 0.41143 1 1
 54 0.83681 4 5 0.16319 1 5
 55 0.77721 5 6 0.22279 1 6
 56 0.75055 4 5 0.24945 1 5
 57 0.69063 3 4 0.30937 1 4
 58 0.73840 1 1 0.26160 0 1
 59 0.80985 1 1 0.19015 0 1
 60 0.59561 1 1 0.40439 1 1
 61 0.66004 2 3 0.33996 1 3
 62 0.59461 1 2 0.40539 1 2
 63 0.68245 1 2 0.31755 1 2
 64 0.67185 1 2 0.32815 1 2
 65 0.59452 1 2 0.40548 1 2
 66 0.69582 2 3 0.30418 1 3
 67 0.46786 1 2 0.53214 1 2
 68 0.61191 1 2 0.38809 1 2
 69 0.58096 1 2 0.41904 1 2
 70 0.56573 1 2 0.43427 1 2
 71 0.48797 1 2 0.51203 1 2
 72 0.46726 1 2 0.53274 1 2
 73 0.52968 1 2 0.47032 1 2
 74 0.41487 1 1 0.58513 1 1
 75 0.43867 1 2 0.56133 1 2
 76 0.29354 1 2 0.70646 1 2
 77 0.41653 1 2 0.58347 1 2
 78 0.34616 1 2 0.65384 1 2
 79 0.37511 1 2 0.62489 1 2
 80 0.15826 0 2 0.84174 2 2
 81 0.17514 0 2 0.82486 2 2
 82 0.20151 0 2 0.79849 1 2
 83 0.32635 0 1 0.67365 1 1
 84 0.28327 0 1 0.71673 1 1
 85 0.22294 0 1 0.77706 1 1
 86 0.12217 0 1 0.87783 1 1
 87 0.26919 0 1 0.73081 1 1
 88 0.23597 0 1 0.76403 1 1
 89 0.36156 0 1 0.63844 1 1
 90 0.27749 0 1 0.72251 1 1
 91 0.34161 0 1 0.65839 0 1
 92 0.11707 0 0 0.88293 0 0
 93 0.00000 0 0 1.00000 0 0
 94 0.04873 0 0 0.95127 0 0
 95 0.49038 0 0 0.50962 0 0
 96 0.68990 0 0 0.31010 0 0
 97 0.00000 0 0 1.00000 0 0
 98 0.42261 0 0 0.57739 0 0
 99 0.00000 0 0 1.00000 0 0
 100 NaNq 0 0 NaNq 0 0
 101 1.00000 0 0 0.00000 0 0
 102 0.00000 0 0 1.00000 0 0
 103 NaNq 0 0 NaNq 0 0
 104 NaNq 0 0 NaNq 0 0
 105 0.00000 0 0 1.00000 0 0
